3958,3958,X,5,8,7,6,3,8,7,2,8,10,4,7,3,8,4,8
3959,3959,N,4,4,4,6,2,7,7,14,2,4,6,8,6,8,0,8
3960,3960,E,5,10,7,8,6,7,7,6,9,7,6,9,6,8,6,9
3961,3961,J,3,7,5,5,2,8,5,5,5,15,7,12,1,6,1,6
3962,3962,W,5,11,7,8,4,7,7,5,2,7,8,8,9,9,0,8
3963,3963,Z,4,8,6,6,3,7,7,2,10,12,6,7,1,7,6,7
3964,3964,D,7,12,7,6,4,12,2,4,5,12,1,9,4,7,2,11
3965,3965,J,4,5,6,5,5,8,8,4,6,7,6,8,3,9,8,8
3966,3966,D,5,8,7,6,5,10,5,2,7,11,3,7,4,7,3,9
3967,3967,J,4,11,6,9,5,7,7,1,6,11,5,9,1,6,2,5
3968,3968,Z,1,0,1,1,0,7,7,2,10,9,6,8,0,8,6,8
3969,3969,W,6,10,8,8,4,4,8,5,2,7,9,8,9,9,0,8
3970,3970,B,5,11,5,8,7,6,7,8,5,6,6,7,2,8,8,9
3971,3971,S,4,5,4,4,3,8,8,7,5,7,6,7,2,9,9,8
3972,3972,L,4,9,4,7,1,0,0,6,6,0,1,5,0,8,0,8
3973,3973,C,5,11,6,8,3,4,7,7,11,7,7,12,1,7,4,8
3974,3974,E,4,6,5,5,5,6,8,4,3,8,7,9,4,10,8,11
3975,3975,J,5,8,3,12,3,9,6,2,4,9,5,6,3,9,5,10
3976,3976,E,5,9,8,7,5,10,6,2,8,11,4,9,3,8,5,11
3977,3977,M,7,11,9,8,11,7,8,6,4,7,6,8,8,10,9,11
3978,3978,W,7,10,7,8,7,4,11,2,2,9,8,7,7,12,2,6
3979,3979,W,6,8,8,7,10,7,7,5,5,6,5,8,10,8,8,10
3980,3980,X,5,10,7,8,5,8,7,3,9,5,6,9,5,7,9,8
3981,3981,W,4,4,5,3,3,4,11,3,2,9,9,7,6,12,1,6
3982,3982,J,2,7,2,5,1,15,3,3,5,12,1,8,0,8,0,8
3983,3983,D,2,3,4,2,2,9,6,4,6,10,4,6,2,8,3,8
3984,3984,R,3,7,4,5,4,8,8,7,2,7,4,6,4,6,8,8
3985,3985,H,4,7,6,5,5,7,9,7,5,8,5,7,3,7,5,10
3986,3986,E,2,1,3,3,2,7,7,5,7,7,6,9,2,8,5,10
3987,3987,C,4,7,5,5,2,4,9,6,8,12,10,11,1,9,3,7
3988,3988,T,2,3,3,1,1,7,11,2,6,7,11,8,1,10,1,7
3989,3989,O,4,7,5,5,3,7,6,8,5,7,5,8,3,8,3,8
3990,3990,M,2,1,3,2,1,7,6,10,1,7,9,8,7,6,0,8
3991,3991,F,3,11,4,8,2,1,13,5,4,12,10,7,0,8,3,6
3992,3992,L,3,9,5,7,3,5,5,2,8,6,1,10,0,6,3,7
3993,3993,S,4,6,5,4,5,8,9,4,4,8,5,6,3,9,9,7
3994,3994,Y,1,0,2,0,0,8,10,3,1,6,12,8,1,11,0,8
3995,3995,R,4,5,5,7,3,5,10,9,4,7,4,8,3,7,6,11
3996,3996,F,2,4,3,2,1,4,11,4,4,13,8,5,1,9,1,7
3997,3997,Z,5,11,6,8,5,6,8,6,11,7,7,10,1,9,8,8
3998,3998,Y,3,2,5,4,2,6,10,1,8,8,12,8,1,11,3,7
3999,3999,J,5,9,7,7,4,6,7,3,6,15,7,11,1,6,2,6
4000,4000,D,6,11,9,8,8,8,8,5,6,10,6,5,4,8,4,9
4001,4001,T,2,1,3,2,1,8,12,3,6,7,11,8,2,11,1,8
4002,4002,M,3,5,4,4,4,8,6,6,4,7,7,8,7,5,2,7
4003,4003,Q,3,5,4,8,2,8,7,9,5,6,7,9,3,8,5,9
4004,4004,O,1,0,2,0,0,7,7,6,4,7,6,8,2,8,3,8
4005,4005,B,4,11,5,8,4,6,8,10,7,7,5,7,2,8,9,9
4006,4006,D,2,4,4,3,2,9,6,4,6,10,4,6,2,8,3,8
4007,4007,U,4,9,5,6,4,7,6,12,4,6,12,8,3,9,0,8
4008,4008,Z,3,9,4,7,5,9,9,3,7,7,7,5,0,9,12,9
4009,4009,C,4,7,4,5,3,5,8,5,6,11,9,13,2,9,3,7
4010,4010,N,1,0,2,1,0,7,7,11,0,5,6,8,4,8,0,8
4011,4011,F,6,11,8,8,8,6,10,6,5,9,6,9,3,10,8,10
4012,4012,J,5,10,6,8,3,6,9,3,6,15,7,8,2,8,2,8
4013,4013,C,5,11,6,8,3,5,8,8,8,8,8,14,2,9,4,9
4014,4014,P,2,3,2,2,1,5,9,3,4,9,8,5,1,9,2,7
4015,4015,L,7,10,9,7,7,6,6,9,5,6,6,9,3,7,6,13
4016,4016,I,4,5,6,5,4,8,9,4,6,7,7,8,3,8,8,8
4017,4017,M,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8
4018,4018,S,4,6,5,4,3,7,8,3,7,10,4,7,2,6,4,8
4019,4019,W,6,7,6,5,6,7,10,4,2,8,6,6,8,12,4,5
4020,4020,Z,5,6,4,8,3,8,6,5,5,10,6,7,3,9,9,9
4021,4021,C,1,3,2,2,1,6,8,6,7,7,8,12,1,9,4,10
4022,4022,J,5,7,7,8,6,8,9,4,5,7,6,7,3,8,9,8
4023,4023,F,2,4,3,3,2,7,9,2,5,13,6,6,2,11,2,7
4024,4024,S,4,7,6,5,3,9,7,4,8,11,3,8,2,8,5,11
4025,4025,Y,3,5,4,7,6,8,8,3,1,7,7,9,4,11,6,7
4026,4026,T,3,4,4,2,1,5,13,3,6,12,9,3,1,10,1,5
4027,4027,T,4,9,4,4,1,6,10,2,7,12,7,5,1,10,3,5
4028,4028,N,4,2,5,4,3,7,9,5,5,7,6,6,7,8,3,7
4029,4029,Y,5,6,6,8,9,9,8,6,3,7,7,8,6,10,7,4
4030,4030,C,3,3,4,2,1,4,8,4,7,10,9,12,1,9,2,7
4031,4031,G,6,9,5,5,4,8,4,5,2,9,6,9,4,8,7,8
4032,4032,F,8,15,7,8,5,8,10,3,5,12,5,4,4,9,7,7
4033,4033,A,3,7,4,5,3,9,4,3,1,8,1,8,2,6,1,8
4034,4034,Q,3,4,4,5,3,8,7,5,3,8,8,9,3,8,4,9
4035,4035,U,4,7,6,5,7,7,7,4,4,6,7,8,10,9,5,8
4036,4036,G,3,4,4,3,2,6,7,5,5,9,7,9,2,9,4,9
4037,4037,Q,3,4,4,6,2,8,7,8,6,6,7,8,3,8,5,9
4038,4038,K,5,9,6,5,3,3,9,3,6,9,8,11,4,7,3,6
4039,4039,C,1,3,2,2,1,6,7,7,6,8,7,13,1,9,3,10
4040,4040,O,4,5,5,8,3,8,8,9,7,6,7,9,3,8,4,8
4041,4041,C,5,11,6,9,4,6,8,9,7,10,7,11,2,11,4,9
4042,4042,W,4,6,6,4,3,9,8,4,1,7,8,8,8,9,0,8
4043,4043,Z,4,10,5,7,5,7,8,5,9,7,6,9,1,9,7,7
4044,4044,U,3,1,4,3,2,6,8,6,7,7,9,9,3,9,1,8
4045,4045,R,3,7,4,5,4,6,9,8,3,7,5,8,2,7,5,11
4046,4046,C,3,2,4,4,2,6,8,8,8,9,8,12,2,10,4,10
4047,4047,C,2,1,3,2,1,6,8,7,8,8,8,13,1,9,4,10
4048,4048,P,6,11,6,8,3,4,13,9,2,10,6,4,1,10,4,8
4049,4049,N,4,6,7,4,6,7,8,3,4,8,7,7,6,9,5,4
4050,4050,W,3,3,4,2,2,4,11,3,2,9,9,7,6,11,1,7
4051,4051,U,6,8,7,6,5,4,8,5,7,9,8,10,5,8,3,4
4052,4052,K,6,9,9,7,10,7,7,4,4,6,6,9,8,8,8,8
4053,4053,D,4,8,5,6,4,7,7,5,5,7,6,7,4,8,3,7
4054,4054,K,1,0,1,0,0,4,6,6,1,7,6,10,3,7,1,10
4055,4055,M,5,6,8,4,5,7,6,2,5,9,7,8,8,6,2,8
4056,4056,I,3,11,4,9,2,6,8,0,7,13,7,8,0,8,1,7
4057,4057,W,4,8,6,6,5,8,8,4,1,6,9,8,7,11,0,8
4058,4058,Z,3,5,3,3,2,8,7,5,10,6,6,7,2,8,7,8
4059,4059,B,3,7,3,5,4,6,7,8,5,7,6,7,2,8,7,10
4060,4060,G,9,14,7,8,5,8,7,5,4,9,5,6,4,9,8,8
4061,4061,Z,5,5,7,8,3,7,7,4,15,9,6,8,0,8,9,8
4062,4062,F,4,11,5,8,2,1,11,5,7,12,12,10,0,8,2,6
4063,4063,T,2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8
4064,4064,G,4,3,5,4,3,6,6,5,6,6,6,8,2,8,4,8
4065,4065,J,3,7,4,5,2,9,6,1,6,13,4,8,0,7,0,8
4066,4066,A,8,12,8,6,4,11,0,4,3,12,6,14,4,5,5,11
4067,4067,S,3,10,4,8,5,8,8,8,5,7,5,8,2,8,8,8
4068,4068,N,5,6,7,4,3,7,8,3,5,10,6,7,5,8,1,7
4069,4069,J,2,9,3,6,3,11,5,2,6,11,2,7,0,7,1,7
4070,4070,K,6,11,9,8,8,3,8,1,6,9,9,11,3,8,3,6
4071,4071,U,4,6,6,6,5,7,6,5,4,6,6,8,4,8,1,7
4072,4072,S,4,7,6,5,7,6,6,3,2,8,6,7,3,7,11,2
4073,4073,Y,4,7,6,10,10,7,5,4,3,8,8,9,9,10,8,8
4074,4074,E,2,1,2,1,2,7,7,5,6,7,6,8,2,8,5,10
4075,4075,O,5,11,5,8,5,8,7,8,4,9,6,6,4,9,4,8
4076,4076,V,3,9,5,7,3,7,11,2,3,6,11,9,2,10,1,8
4077,4077,W,7,10,9,7,6,4,8,5,1,7,9,8,8,10,0,8
4078,4078,A,3,7,5,5,3,10,2,2,2,9,2,8,2,6,4,8
4079,4079,I,2,6,4,4,2,7,7,0,8,13,6,8,0,8,1,7
4080,4080,Z,2,2,2,3,2,7,8,5,9,6,6,9,1,9,7,8
4081,4081,O,4,7,4,5,3,8,6,6,3,10,5,10,3,8,2,8
4082,4082,P,4,9,6,7,4,6,10,5,6,10,8,3,1,10,4,7
4083,4083,X,2,1,4,2,2,7,7,3,9,6,6,8,2,8,5,8
4084,4084,M,5,10,8,7,10,12,4,3,1,9,4,9,10,6,3,8
4085,4085,R,1,1,2,1,1,6,9,7,3,7,5,8,2,7,4,11
4086,4086,M,4,7,7,5,9,8,7,3,3,8,4,7,10,5,2,6
4087,4087,Z,2,5,3,3,3,8,7,5,9,6,6,7,2,8,7,8
4088,4088,N,5,5,5,7,3,7,7,15,2,4,6,8,6,8,0,8
4089,4089,M,5,10,6,8,4,8,7,13,2,6,9,8,8,6,0,8
4090,4090,L,3,6,4,4,2,5,3,5,8,2,2,4,1,6,1,5
4091,4091,M,1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8
4092,4092,N,4,8,6,6,4,8,6,9,5,4,4,5,4,6,3,8
4093,4093,W,9,10,8,7,6,5,10,3,3,9,8,7,10,11,4,5
4094,4094,Y,4,9,5,6,1,7,10,3,2,7,13,8,1,11,0,8
4095,4095,N,3,6,5,4,3,4,9,3,3,10,10,9,5,8,0,8
4096,4096,J,3,8,4,6,2,9,5,4,5,15,6,12,1,6,1,7
4097,4097,L,4,11,6,8,3,4,4,1,10,6,1,11,0,7,3,6
4098,4098,C,7,11,8,8,4,2,10,5,8,11,11,11,1,8,2,6
4099,4099,A,4,9,6,7,4,7,5,3,0,6,1,8,2,7,1,7
4100,4100,F,2,3,2,1,1,5,11,3,5,11,9,5,1,9,3,6
4101,4101,T,2,7,4,5,1,7,14,0,5,7,10,8,0,8,0,8
4102,4102,N,2,3,4,2,2,8,9,3,4,10,4,5,5,9,1,7
4103,4103,I,1,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8
4104,4104,H,3,2,4,4,3,8,8,6,6,7,6,8,3,8,3,9
4105,4105,A,3,7,5,6,4,6,8,2,4,7,7,9,5,9,3,7
4106,4106,R,2,3,3,5,2,6,9,9,4,7,5,7,2,8,5,10
4107,4107,H,5,8,7,6,7,6,7,6,6,7,6,10,3,8,3,9
4108,4108,E,4,8,6,6,4,6,8,4,9,11,9,9,2,9,5,5
4109,4109,Y,3,5,4,3,2,4,10,1,7,10,10,5,2,11,3,4
4110,4110,L,2,6,3,4,1,0,1,5,6,0,0,6,0,8,0,8
4111,4111,J,4,7,5,5,2,9,5,3,7,15,4,9,0,7,0,8
4112,4112,A,1,1,2,1,0,7,4,2,0,7,2,8,2,6,1,8
4113,4113,U,4,5,5,4,3,4,8,5,7,10,9,9,3,9,2,6
4114,4114,Y,2,7,4,4,1,9,10,2,3,6,12,8,1,11,0,8
4115,4115,I,7,12,5,6,2,9,6,5,5,13,3,8,3,7,5,10
4116,4116,O,6,9,8,8,7,7,5,4,5,9,3,7,4,8,6,9
4117,4117,T,4,5,5,3,2,6,11,2,8,11,9,4,1,11,3,4
4118,4118,K,4,8,6,6,4,4,7,6,7,6,6,13,4,7,6,10
4119,4119,Q,3,6,5,5,3,8,7,7,5,6,6,8,2,8,4,9
4120,4120,P,2,1,2,1,1,5,11,7,1,9,6,4,1,9,3,8
4121,4121,P,5,8,8,6,4,6,12,7,2,11,5,2,1,10,4,9
4122,4122,U,4,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8
4123,4123,V,5,9,5,6,3,2,11,2,3,10,11,8,2,11,1,8
4124,4124,O,2,3,2,1,1,8,7,6,4,9,6,8,2,8,3,8
4125,4125,L,3,2,4,3,2,4,4,5,7,2,2,5,1,6,1,6
4126,4126,W,6,6,6,4,4,7,11,5,2,8,6,6,7,12,2,6
4127,4127,I,6,15,4,8,3,11,5,5,4,13,3,8,3,8,5,9
4128,4128,N,4,4,5,6,2,7,7,15,2,4,6,8,6,8,0,8
4129,4129,V,6,9,5,4,2,6,11,6,3,11,9,4,4,12,3,9
4130,4130,K,4,8,6,6,4,5,7,4,8,7,6,10,4,8,5,9
4131,4131,I,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
4132,4132,I,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8
4133,4133,H,2,6,3,4,1,7,8,14,1,7,5,8,3,8,0,8
4134,4134,B,7,9,6,4,5,9,7,3,5,9,4,7,7,5,7,8
4135,4135,D,8,12,7,6,5,8,6,3,7,10,5,7,6,7,8,6
4136,4136,A,6,14,6,8,5,11,3,4,2,11,3,11,5,3,4,11
4137,4137,R,7,10,9,8,11,7,7,3,5,6,6,9,7,9,7,6
4138,4138,P,3,2,3,3,2,5,11,5,4,10,7,2,1,10,4,6
4139,4139,L,5,11,7,8,5,9,3,1,8,9,2,10,3,6,5,10
4140,4140,L,1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,8
4141,4141,E,2,4,4,3,2,6,7,2,7,11,7,9,2,8,4,8
4142,4142,M,3,4,4,3,3,8,6,6,4,6,7,8,7,5,2,7
4143,4143,J,2,6,4,4,1,10,6,2,7,15,4,7,0,7,0,8
4144,4144,I,4,9,5,7,3,9,6,0,7,13,5,9,0,8,1,8
4145,4145,H,7,9,10,6,6,6,7,3,7,10,8,9,3,8,3,7
4146,4146,V,3,8,5,6,1,8,8,4,3,6,14,8,3,10,0,8
4147,4147,D,3,5,4,3,2,8,7,7,8,6,6,3,2,8,3,7
4148,4148,D,10,15,9,8,5,7,6,5,6,9,4,5,5,8,6,9
4149,4149,K,5,6,7,4,5,6,7,1,6,10,6,10,4,8,4,8
4150,4150,D,5,8,8,6,5,8,8,7,8,10,5,4,3,8,5,8
4151,4151,L,4,10,5,8,7,8,8,3,5,5,7,9,5,11,9,10
4152,4152,Y,9,15,8,8,4,7,8,4,4,10,7,5,4,9,5,3
4153,4153,D,2,1,2,2,1,6,7,9,6,6,6,6,2,8,3,8
4154,4154,V,6,11,9,8,10,7,5,5,3,8,8,9,9,9,6,8
4155,4155,X,3,4,6,3,3,6,9,1,8,10,9,8,2,8,3,6
4156,4156,N,2,3,4,2,1,5,9,3,3,10,8,8,5,8,0,7
4157,4157,J,1,5,3,4,1,9,6,3,6,14,5,10,0,7,0,7
4158,4158,P,4,5,6,7,7,6,8,5,3,7,7,6,7,12,6,9
4159,4159,W,5,9,7,7,7,10,11,2,2,6,8,7,9,13,2,8
4160,4160,V,4,9,7,7,3,5,12,3,4,8,12,9,2,10,1,8
4161,4161,F,4,7,6,5,6,7,8,5,4,8,6,9,4,11,9,11
4162,4162,K,8,10,7,5,3,8,7,3,7,9,7,7,6,10,4,8
4163,4163,E,3,7,4,5,3,7,7,6,8,7,6,9,3,8,6,8
4164,4164,T,3,11,5,8,1,6,14,0,6,8,11,8,0,8,0,8
4165,4165,O,5,9,5,6,4,7,7,8,5,10,6,8,3,8,3,8
4166,4166,K,7,9,10,7,6,2,8,3,8,11,12,12,5,6,5,3
4167,4167,R,5,8,7,6,6,8,8,5,5,9,5,8,3,8,5,11
4168,4168,T,4,8,6,6,5,6,7,6,6,7,9,9,3,10,5,8
4169,4169,I,2,8,2,6,2,7,7,0,8,7,6,8,0,8,3,8
4170,4170,D,1,3,2,2,1,9,6,3,4,10,4,6,2,8,2,8
4171,4171,K,4,4,5,6,2,3,7,8,2,7,6,11,3,8,2,11
4172,4172,J,1,6,2,4,1,11,3,9,3,13,7,13,1,6,0,8
4173,4173,U,4,4,5,2,2,4,8,5,7,10,9,9,3,9,2,6
4174,4174,H,2,4,4,2,2,7,8,3,5,10,6,7,3,8,2,8
4175,4175,P,7,11,9,8,6,8,9,2,6,14,6,5,3,10,4,9
4176,4176,K,3,4,6,3,3,6,7,2,7,10,7,10,3,8,3,7
4177,4177,F,3,7,3,5,2,1,12,4,4,11,10,8,0,8,2,6
4178,4178,I,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
4179,4179,K,4,8,5,6,2,4,8,9,1,7,6,11,3,8,3,11
4180,4180,Q,1,0,1,1,0,8,6,7,5,6,6,9,2,7,3,9
4181,4181,Q,3,4,4,5,3,8,8,6,2,8,7,9,2,9,3,9
4182,4182,L,4,11,5,8,3,9,2,2,7,9,2,10,1,5,3,9
4183,4183,I,0,3,0,4,0,7,7,4,4,7,6,8,0,8,0,8
4184,4184,T,7,13,6,7,4,8,8,3,7,11,5,6,2,8,6,7
4185,4185,A,4,8,6,6,3,13,3,4,3,11,1,8,2,6,2,9
4186,4186,G,5,10,6,7,4,6,7,7,7,10,7,11,2,9,5,9
4187,4187,O,6,9,8,7,5,7,6,8,4,7,5,8,3,8,3,8
4188,4188,P,2,2,3,3,2,5,10,4,4,9,8,4,1,10,3,7
4189,4189,N,4,10,6,8,4,8,8,6,5,6,6,6,6,9,2,5
4190,4190,T,3,1,4,2,1,7,11,2,7,7,11,8,1,10,1,8
4191,4191,V,5,9,6,7,4,8,11,3,2,5,10,9,5,11,5,8
4192,4192,H,5,6,7,4,4,10,7,4,6,10,2,7,3,8,3,9
4193,4193,G,1,0,1,0,0,7,6,6,5,6,5,9,1,7,4,10
4194,4194,P,4,9,4,7,4,5,10,9,3,9,6,5,1,10,3,8
4195,4195,D,3,6,5,4,3,9,7,5,7,10,5,4,3,8,3,8
4196,4196,K,5,6,7,5,6,7,7,2,4,7,3,9,6,4,8,10
4197,4197,Z,1,0,1,0,0,7,7,2,9,8,6,8,0,8,5,8
4198,4198,X,4,6,5,4,3,7,8,1,8,10,7,8,3,8,3,7
4199,4199,K,7,9,9,8,9,10,6,3,5,10,2,8,8,6,7,12
4200,4200,G,4,7,5,5,5,8,7,6,2,7,6,11,4,8,7,9
4201,4201,J,4,9,5,7,3,9,6,2,6,14,4,8,0,7,0,8
4202,4202,Q,9,15,8,8,5,9,4,5,9,11,3,11,3,6,8,11
4203,4203,M,5,5,8,4,4,10,5,3,5,9,3,7,10,7,3,9
4204,4204,Q,1,2,2,3,2,8,7,6,2,5,6,10,2,9,4,9
4205,4205,C,6,9,6,7,3,3,8,5,7,12,10,12,2,9,2,7
4206,4206,Y,7,11,6,6,3,5,9,4,3,11,10,6,4,10,3,3
4207,4207,F,3,10,4,7,2,0,13,4,4,12,11,7,0,8,2,6
4208,4208,U,4,10,4,7,2,7,5,15,5,7,13,8,3,9,0,8
4209,4209,T,6,9,5,4,2,5,11,3,6,13,7,5,2,8,3,4
4210,4210,I,6,7,8,8,7,9,8,5,5,7,5,9,3,8,9,7
4211,4211,F,4,8,4,6,3,2,12,5,6,11,10,8,0,8,2,7
4212,4212,L,2,3,2,2,1,4,4,4,7,2,2,6,0,7,1,6
4213,4213,L,3,7,5,6,4,8,5,5,4,6,7,8,3,8,8,11
4214,4214,G,4,6,6,6,6,8,9,6,3,6,6,9,7,11,6,9
4215,4215,H,2,4,3,3,3,7,7,5,5,7,6,8,3,8,2,8
4216,4216,K,8,13,8,7,4,9,7,3,7,9,3,6,5,8,4,8
4217,4217,C,2,5,3,3,2,6,8,7,8,8,7,13,1,9,4,10
4218,4218,V,2,7,4,5,1,9,8,4,2,6,13,8,3,10,0,8
4219,4219,Q,2,2,2,3,2,8,9,5,2,8,8,10,2,9,4,9
4220,4220,Y,1,0,2,0,0,8,10,3,1,6,12,8,1,11,0,8
4221,4221,O,2,1,3,2,2,7,8,7,5,7,7,8,2,8,3,8
4222,4222,Y,8,14,6,8,4,7,8,4,4,9,8,5,4,10,4,4
4223,4223,X,5,11,7,8,7,8,7,3,5,6,7,6,4,10,11,9
4224,4224,A,1,0,2,0,0,8,4,2,0,7,2,8,1,6,1,8
4225,4225,P,6,9,9,7,4,9,9,3,7,14,4,3,2,9,4,9
4226,4226,L,2,2,3,4,1,3,4,3,8,2,1,7,0,7,1,6
4227,4227,V,9,12,7,7,3,7,9,6,4,8,9,5,6,13,4,9
4228,4228,F,2,5,3,4,2,5,11,3,5,11,9,5,1,10,3,6
4229,4229,E,3,8,5,6,5,7,7,3,6,7,7,10,4,10,8,8
4230,4230,Z,5,12,6,6,4,9,5,3,8,12,4,9,3,9,5,11
4231,4231,U,3,3,4,1,1,4,9,5,6,11,10,9,3,10,2,7
4232,4232,J,2,5,3,4,1,11,6,2,6,11,3,8,1,6,1,7
4233,4233,F,2,4,4,3,2,6,10,2,6,13,7,5,1,10,1,7
4234,4234,F,4,6,6,4,5,10,7,1,5,9,5,6,4,10,4,7
4235,4235,Z,1,3,2,2,1,7,7,5,8,6,6,8,2,8,7,8
4236,4236,W,3,4,4,3,3,6,10,4,2,8,7,7,6,11,1,6
4237,4237,J,1,0,1,1,0,12,3,5,3,12,5,11,0,7,0,8
4238,4238,P,4,9,5,6,3,5,10,10,5,9,6,5,2,10,4,8
4239,4239,L,0,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8
4240,4240,C,5,11,6,8,2,5,7,7,10,7,6,14,1,8,4,9
4241,4241,A,5,8,7,6,6,8,9,7,5,6,6,8,3,7,7,4
4242,4242,X,6,9,8,8,8,8,7,2,5,7,6,7,4,9,8,8
4243,4243,Q,6,9,7,11,8,9,10,6,4,3,9,12,4,9,9,14
4244,4244,A,3,2,6,4,2,10,2,2,2,9,1,8,2,6,2,8
4245,4245,W,4,4,5,2,3,7,11,3,2,6,9,8,7,11,0,8
4246,4246,K,4,9,5,6,2,3,8,8,2,7,5,11,4,8,3,10
4247,4247,F,5,9,7,7,8,10,6,2,4,9,5,6,6,9,5,7
4248,4248,E,4,8,4,6,3,3,9,6,12,7,5,14,0,8,7,7
4249,4249,H,7,10,10,8,9,7,8,3,6,10,6,7,3,8,3,8
4250,4250,G,8,11,7,6,4,7,6,6,5,9,5,6,4,7,5,7
4251,4251,Y,5,6,6,8,8,9,7,6,3,7,8,8,7,10,6,5
4252,4252,T,2,3,3,4,1,7,14,0,6,7,11,8,0,8,0,8
4253,4253,J,2,8,3,6,1,12,2,9,4,14,6,13,1,6,0,8
4254,4254,T,8,11,8,8,4,4,12,2,8,13,10,5,0,10,2,4
4255,4255,V,4,10,5,8,3,5,11,3,3,9,12,9,2,10,1,8
4256,4256,A,5,6,7,5,6,6,6,3,5,7,8,10,8,11,3,8
4257,4257,V,5,9,4,4,2,9,9,5,4,5,10,6,4,11,3,5
4258,4258,M,3,7,5,5,5,9,6,6,4,6,7,6,7,5,2,6
4259,4259,U,5,10,6,8,5,6,8,8,5,5,6,12,5,9,7,3
4260,4260,D,5,10,7,8,6,6,7,8,7,7,7,5,4,7,4,9
4261,4261,Q,6,9,6,10,6,8,6,7,4,9,6,10,4,10,7,6
4262,4262,X,4,6,6,4,3,7,7,1,8,10,7,9,3,8,3,7
4263,4263,H,3,9,4,7,4,8,9,13,2,7,4,8,3,8,0,8
4264,4264,V,1,0,2,0,0,8,9,3,1,6,12,8,2,11,0,8
4265,4265,G,4,6,4,4,3,6,7,5,6,9,8,10,2,9,4,9
4266,4266,F,3,4,3,6,1,0,11,4,7,12,12,9,0,8,2,6
4267,4267,H,6,7,9,10,8,7,11,5,1,8,7,5,4,12,10,4
4268,4268,U,6,10,6,6,4,7,6,5,5,7,8,9,5,8,3,8
4269,4269,W,4,4,5,2,3,4,11,3,2,10,9,8,6,11,1,6
4270,4270,H,4,10,4,7,2,7,7,15,1,7,7,8,3,8,0,8
4271,4271,M,6,10,8,8,7,6,7,3,5,9,9,9,8,6,2,7
4272,4272,U,10,14,9,8,5,6,6,5,5,6,8,9,7,7,4,9
4273,4273,E,3,3,3,5,2,3,9,6,11,7,5,14,0,8,7,8
4274,4274,Z,6,6,5,9,4,7,8,5,3,11,7,7,2,9,9,7
4275,4275,U,2,5,4,4,3,7,7,4,3,6,7,8,3,8,1,7
4276,4276,U,3,6,4,4,1,7,5,13,5,7,14,8,3,9,0,8
4277,4277,Y,3,6,5,4,2,10,11,2,7,3,11,8,1,11,1,9
4278,4278,T,1,0,1,0,0,7,14,1,4,7,10,8,0,8,0,8
4279,4279,D,6,11,6,8,4,6,7,11,11,6,5,6,3,8,4,8
4280,4280,I,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8
4281,4281,M,2,0,3,1,1,7,6,10,0,7,9,8,7,6,0,8
4282,4282,I,1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,8
4283,4283,I,3,10,4,8,2,7,7,0,8,13,6,8,0,8,1,7
4284,4284,E,2,3,3,2,1,6,8,1,7,11,6,9,2,8,3,8
4285,4285,Q,8,13,8,7,5,12,4,3,6,10,3,7,3,9,6,13
4286,4286,W,2,0,2,0,1,7,8,4,0,7,8,8,6,9,0,8
4287,4287,H,7,9,10,7,8,6,8,2,6,10,7,8,5,9,4,8
4288,4288,I,2,5,3,3,1,7,8,1,8,14,6,7,0,8,1,7
4289,4289,Q,4,6,5,9,6,8,13,4,3,4,8,12,4,14,7,13
4290,4290,D,3,6,5,4,3,7,7,8,7,7,6,5,3,8,3,7
4291,4291,Q,6,10,8,8,7,7,4,8,4,6,7,10,5,7,7,9
4292,4292,C,3,8,4,6,2,6,8,8,7,10,8,13,2,10,4,10
4293,4293,V,5,7,5,5,2,3,11,4,3,10,12,7,2,10,1,8
4294,4294,D,3,6,4,4,3,5,8,8,7,8,7,6,2,8,3,8
4295,4295,J,4,10,6,7,6,10,8,3,4,8,3,6,4,8,7,7
4296,4296,N,3,6,4,4,3,7,7,12,1,7,6,8,5,9,0,8
4297,4297,V,3,3,4,2,1,4,12,3,2,10,11,7,2,11,1,8
4298,4298,U,5,7,5,5,3,3,9,5,6,11,11,9,3,9,1,6
4299,4299,S,2,6,3,4,2,8,7,7,7,7,7,9,2,10,9,8
4300,4300,A,3,7,5,5,3,11,2,3,2,10,2,9,3,7,3,9
4301,4301,W,7,7,9,6,10,7,7,5,5,7,6,8,9,9,9,8
4302,4302,F,4,11,6,8,4,5,11,4,6,11,10,5,2,10,3,5
4303,4303,N,2,1,2,1,1,7,7,11,1,5,6,8,4,8,0,8
4304,4304,N,2,4,3,3,2,7,8,5,4,7,6,6,4,8,1,6
4305,4305,I,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8
